	ID	AV_GC_PCT
40904	PACSIN3	0.647091909
40905	PADI1	0.568295
40906	PADI2	0.54212175
40907	PADI3	0.560364
40908	PADI4	0.5643892
40909	PADI6	0.551336
40910	PAEP	0.571376556
40911	PAF1	0.576114
40912	PAFAH1B1	0.436138769
40913	PAFAH1B2	0.46307675
40914	PAFAH1B3	0.612246
40915	PAFAH2	0.529911286
40916	PAG1	0.45252125
40917	PAGE1	0.512782
40918	PAGE2	0.466724
40919	PAGE2B	0.44234
40920	PAGE3	0.5198075
40921	PAGE4	0.454427
40922	PAGE5	0.467376667
40923	PAGR1	0.610458
40924	PAH	0.474132
40925	PAICS	0.456692
40926	PAICSP1	0.419885
40927	PAICSP2	0.428696
40928	PAICSP3	0.417808
40929	PAICSP4	0.423783
40930	PAICSP5	0.426459
40931	PAICSP6	0.421875
40932	PAICSP7	0.388773
40933	PAIP1	0.4471149
40934	PAIP2	0.4556425
40935	PAIP2B	0.428731
40936	PAK1	0.48663225
40937	PAK1IP1	0.402778
40938	PAK2	0.415243
40939	PAK3	0.447533077
40940	PAK4	0.64419375
40941	PAK5	0.445331
40942	PAK6	0.614830882
40943	PALB2	0.427848833
40944	PALD1	0.605928
40945	PALLD	0.456649471
40946	PALM	0.664720273
40947	PALM2	0.4733232
40948	PALM2-AKAP2	0.489208667
40949	PALM3	0.636651
40950	PALMD	0.4106596
40951	PAM	0.505357556
40952	PAM16	0.592028533
40953	PAMR1	0.539871222
40954	PAN2	0.500095476
40955	PAN3	0.44500275
40956	PAN3-AS1	0.431532
40957	PANCR	0.4687615
40958	PANDAR	0.498672
40959	PANK1	0.417331
40960	PANK2	0.4760284
40961	PANK3	0.404847333
40962	PANK4	0.606883083
40963	PANO1	0.669048
40964	PANX1	0.4890395
40965	PANX2	0.666884
40966	PANX3	0.481704
40967	PAOX	0.6313328
40968	PAPD4	0.407216176
40969	PAPD5	0.40794425
40970	PAPD7	0.532169714
40971	PAPLN	0.592789
40972	PAPOLA	0.39287544
40973	PAPOLB	0.40474
40974	PAPOLG	0.384080857
40975	PAPPA	0.499594667
40976	PAPPA-AS1	0.394694
40977	PAPPA-AS2	0.444444
40978	PAPPA2	0.4700002
40979	PAPSS1	0.496556
40980	PAPSS2	0.4862575
40981	PAQR3	0.418115417
40982	PAQR4	0.6493892
40983	PAQR5	0.4931345
40984	PAQR6	0.616532533
40985	PAQR7	0.519867
40986	PAQR8	0.500301333
40987	PAQR9	0.461785667
40988	PAQR9-AS1	0.470555533
40989	PARD3	0.494064429
40990	PARD3-AS1	0.519868
40991	PARD3B	0.490640214
40992	PARD6A	0.63693475
40993	PARD6B	0.4510665
40994	PARD6G	0.521195
40995	PARD6G-AS1	0.5514628
40996	PARG	0.450593143
40997	PARGP1	0.432734667
40998	PARK7	0.4915116
40999	PARL	0.457418923
41000	PARM1	0.447836
41001	PARN	0.442528933
41002	PARP1	0.5145998
41003	PARP10	0.649147435
41004	PARP11	0.40851575
41005	PARP12	0.491000333
41006	PARP14	0.424781
41007	PARP15	0.417049833
41008	PARP16	0.5175322
41009	PARP1P1	0.506279
41010	PARP1P2	0.548718
41011	PARP2	0.444858545
41012	PARP3	0.584498
41013	PARP4	0.441412333
41014	PARP4P1	0.442875
41015	PARP4P2	0.453698
41016	PARP4P3	0.438486
41017	PARP6	0.508654739
41018	PARP8	0.438215136
41019	PARP9	0.440976857
41020	PARPBP	0.372982333
41021	PARS2	0.539838
41022	PART1	0.428293
41023	PART1_1	0.368664
41024	PART1_2	0.464
41025	PART1_3	0.526718
41026	PARVA	0.498618667
41027	PARVB	0.5576726
41028	PARVG	0.577481417
41029	PASD1	0.4836015
41030	PASK	0.566294063
41031	PATE1	0.448669667
41032	PATE2	0.4541655
41033	PATE3	0.447605
41034	PATE4	0.431066333
41035	PATJ	0.444106813
41036	PATL1	0.43969
41037	PATL2	0.492324333
41038	PATZ1	0.575728667
41039	PAUPAR	0.445868
41040	PAWR	0.507163909
41041	PAWRP1	0.688496
41042	PAX1	0.6224414
41043	PAX2	0.607949222
41044	PAX3	0.543953
41045	PAX4	0.5694675
41046	PAX5	0.585530938
41047	PAX6	0.510555451
41048	PAX7	0.594546333
41049	PAX8	0.584948538
41050	PAX8-AS1	0.51157615
41051	PAX9	0.569847333
41052	PAXBP1	0.425734889
41053	PAXBP1-AS1	0.453882333
41054	PAXBP1P1	0.333333
41055	PAXIP1	0.453381556
41056	PAXIP1-AS1	0.483156
41057	PAXIP1-AS2	0.479586333
41058	PAXX	0.647055625
41059	PBDC1	0.455916
41060	PBK	0.417656
41061	PBLD	0.442545286
41062	PBOV1	0.381883
41063	PBRM1	0.46116985
41064	PBX1	0.490104409
41065	PBX2	0.562979
41066	PBX2P1	0.591789
41067	PBX3	0.47129325
41068	PBX4	0.5885014
41069	PBXIP1	0.600288333
41070	PC	0.596730357
41071	PCA3	0.402856
41072	PCA3_2	0.386308
41073	PCAT1	0.4691275
41074	PCAT14	0.440979333
41075	PCAT18	0.41224
41076	PCAT19	0.437601857
41077	PCAT29	0.48490075
41078	PCAT4	0.396498
41079	PCAT5	0.441408
41080	PCAT6	0.618222333
41081	PCAT7	0.528351
41082	PCBD1	0.554036
41083	PCBD2	0.46449
41084	PCBP1	0.552
41085	PCBP1-AS1	0.489829288
41086	PCBP2	0.479335423
41087	PCBP2-OT1	0.5
41088	PCBP2P1	0.495394
41089	PCBP2P3	0.462633
41090	PCBP3	0.556559571
41091	PCBP4	0.620995833
41092	PCCA	0.425004
41093	PCCA-AS1	0.427459667
41094	PCCB	0.506733842
41095	PCDH1	0.593216625
41096	PCDH10	0.467739
41097	PCDH11X	0.420315875
41098	PCDH11Y	0.442037714
41099	PCDH12	0.517306667
41100	PCDH15	0.4226585
41101	PCDH17	0.5228255
41102	PCDH18	0.438314
41103	PCDH19	0.4494102
41104	PCDH20	0.432398
41105	PCDH7	0.4746325
41106	PCDH8	0.582482
41107	PCDH8P1	0.6721265
41108	PCDH9	0.419911167
41109	PCDH9-AS1	0.31391
41110	PCDH9-AS2	0.372883
41111	PCDH9-AS3	0.334029
41112	PCDH9-AS4	0.348624
41113	PCDHA1	0.515897667
41114	PCDHA10	0.457285333
41115	PCDHA11	0.522681667
41116	PCDHA12	0.5195685
41117	PCDHA13	0.516316667
41118	PCDHA14	0.536118
41119	PCDHA2	0.518308
41120	PCDHA3	0.461382
41121	PCDHA4	0.49257025
41122	PCDHA5	0.478118
41123	PCDHA6	0.503926
41124	PCDHA7	0.506479
41125	PCDHA8	0.5214495
41126	PCDHA9	0.4529365
41127	PCDHAC1	0.4799545
41128	PCDHAC2	0.5130275
41129	PCDHB1	0.400487
41130	PCDHB10	0.484802
41131	PCDHB11	0.5103475
41132	PCDHB12	0.514614
41133	PCDHB13	0.470658
41134	PCDHB14	0.4861395
41135	PCDHB15	0.4993495
41136	PCDHB16	0.501719
41137	PCDHB17P	0.52769
41138	PCDHB18P	0.496358667
41139	PCDHB19P	0.5044185
41140	PCDHB2	0.5427972
41141	PCDHB3	0.541347
41142	PCDHB4	0.5347505
41143	PCDHB5	0.5720395
41144	PCDHB6	0.5182105
41145	PCDHB7	0.474635
41146	PCDHB8	0.539781
41147	PCDHB9	0.489032333
41148	PCDHGA1	0.5143695
41149	PCDHGA10	0.4992595
41150	PCDHGA11	0.521942667
41151	PCDHGA12	0.5645735
41152	PCDHGA2	0.50928
41153	PCDHGA3	0.549126667
41154	PCDHGA4	0.5382955
41155	PCDHGA5	0.5275695
41156	PCDHGA6	0.5091695
41157	PCDHGA7	0.523469
41158	PCDHGA8	0.4908965
41159	PCDHGA9	0.526027
41160	PCDHGB1	0.543178
41161	PCDHGB2	0.5393705
41162	PCDHGB3	0.5410405
41163	PCDHGB4	0.4965025
41164	PCDHGB5	0.540039
41165	PCDHGB6	0.506965
41166	PCDHGB7	0.540246
41167	PCDHGB8P	0.514164
41168	PCDHGC3	0.576325875
41169	PCDHGC4	0.56816775
41170	PCDHGC5	0.5681275
41171	PCED1A	0.616251333
41172	PCED1B	0.563324667
41173	PCED1B-AS1	0.502062
41174	PCED1CP	0.68535
41175	PCF11	0.454919571
41176	PCF11-AS1	0.356201
41177	PCGEM1	0.377838333
41178	PCGF1	0.528281429
41179	PCGF2	0.586106
41180	PCGF3	0.574077769
41181	PCGF5	0.4136018
41182	PCGF6	0.42423475
41183	PCGF7P	0.491912
41184	PCID2	0.447720188
41185	PCIF1	0.569633667
41186	PCK1	0.523311833
41187	PCK2	0.59952225
41188	PCLAF	0.404803125
41189	PCLO	0.448418556
41190	PCM1	0.401859087
41191	PCMT1	0.485541091
41192	PCMTD1	0.367103125
41193	PCMTD1P1	0.391549
41194	PCMTD1P2	0.394366
41195	PCMTD1P3	0.40678
41196	PCMTD1P7	0.389356
41197	PCMTD2	0.474468455
41198	PCNA	0.452088
41199	PCNAP1	0.3645515
41200	PCNAP3	0.440874
41201	PCNAP4	0.430137
41202	PCNP	0.4022995
41203	PCNPP1	0.412916
41204	PCNPP2	0.487912
41205	PCNPP3	0.452229
41206	PCNPP4	0.413926
41207	PCNPP5	0.446985
41208	PCNT	0.532814125
41209	PCNX1	0.455254467
41210	PCNX2	0.481552043
41211	PCNX3	0.6153596
41212	PCNX4	0.427472462
41213	PCOLCE	0.6401119
41214	PCOLCE-AS1	0.6250275
41215	PCOLCE2	0.4716774
41216	PCOTH	0.533618333
41217	PCP2	0.6259205
41218	PCP4	0.4440955
41219	PCP4L1	0.523174
41220	PCSK1	0.471752
41221	PCSK1N	0.650442
41222	PCSK2	0.4887966
41223	PCSK4	0.663828154
41224	PCSK5	0.5028984
41225	PCSK6	0.550004381
41226	PCSK6-AS1	0.511737
41227	PCSK7	0.556546733
41228	PCSK9	0.601124
41229	PCTP	0.477569875
41230	PCYOX1	0.454861167
41231	PCYOX1L	0.528899429
41232	PCYT1A	0.497469563
41233	PCYT1B	0.491523
41234	PCYT1B-AS1	0.44
41235	PCYT2	0.625111389
41236	PDAP1	0.5677684
41237	PDC	0.356558
41238	PDCD1	0.652818
41239	PDCD10	0.397731667
41240	PDCD11	0.526150667
41241	PDCD1LG2	0.418605
41242	PDCD2	0.485448
41243	PDCD2L	0.5043696
41244	PDCD4	0.408541545
41245	PDCD4-AS1	0.578406
41246	PDCD5	0.440936
41247	PDCD5P1	0.394822
41248	PDCD5P2	0.394231
41249	PDCD6	0.521826786
41250	PDCD6IP	0.437116176
41251	PDCD6IPP1	0.3836435
41252	PDCD6IPP2	0.465370857
41253	PDCD7	0.478195
41254	PDCL	0.465178
41255	PDCL2	0.38676
41256	PDCL2P1	0.34375
41257	PDCL2P2	0.375661
41258	PDCL3	0.487186667
41259	PDCL3P1	0.441417
41260	PDCL3P3	0.46014
41261	PDCL3P4	0.45
41262	PDCL3P5	0.461219
41263	PDCL3P6	0.447592
41264	PDCL3P7	0.44382
41265	PDE10A	0.5099378
41266	PDE11A	0.444397083
41267	PDE12	0.4465395
41268	PDE1A	0.407485556
41269	PDE1B	0.551679
41270	PDE1C	0.496087727
41271	PDE2A	0.603980593
41272	PDE3A	0.419343667
41273	PDE3B	0.412391
41274	PDE4A	0.590555111
41275	PDE4B	0.428801444
41276	PDE4C	0.604618706
41277	PDE4D	0.441899897
41278	PDE4DIP	0.50369426
41279	PDE4DIPP1	0.521633
41280	PDE5A	0.393019583
41281	PDE6A	0.4637668
41282	PDE6B	0.5980105
41283	PDE6C	0.37736
41284	PDE6D	0.4952028
41285	PDE6G	0.609713833
41286	PDE6H	0.433735
41287	PDE7A	0.44577425
41288	PDE7B	0.433731333
41289	PDE8A	0.450730375
41290	PDE8B	0.494809222
41291	PDE9A	0.518100607
41292	PDF	0.621762
41293	PDGFA	0.6379615
41294	PDGFB	0.60847625
41295	PDGFC	0.425018222
41296	PDGFD	0.430424667
41297	PDGFRA	0.4690069
41298	PDGFRB	0.565519909
41299	PDGFRL	0.487623667
41300	PDHA1	0.491826
41301	PDHA2	0.473901
41302	PDHB	0.4589186
41303	PDHX	0.44243325
41304	PDIA2	0.626434
41305	PDIA3	0.494238667
41306	PDIA3P1	0.456291
41307	PDIA3P2	0.677215
41308	PDIA4	0.540998333
41309	PDIA5	0.50806025
41310	PDIA6	0.46434525
41311	PDIK1L	0.417993
41312	PDILT	0.524447
41313	PDK1	0.446434889
41314	PDK2	0.580143063
41315	PDK3	0.421456
41316	PDK4	0.404669
41317	PDLIM1	0.5020922
41318	PDLIM1P1	0.504644
41319	PDLIM1P2	0.53542
41320	PDLIM1P3	0.525876
41321	PDLIM1P4	0.450298
41322	PDLIM2	0.644839143
41323	PDLIM3	0.50105
41324	PDLIM4	0.643195571
41325	PDLIM5	0.437234739
41326	PDLIM7	0.6521045
41327	PDP1	0.4777584
41328	PDP2	0.511523667
41329	PDPK1	0.557053176
41330	PDPK2P	0.541929667
41331	PDPN	0.50059775
41332	PDPR	0.514225909
41333	PDRG1	0.510511
41334	PDS5A	0.4071928
41335	PDS5B	0.371122667
41336	PDSS1	0.4278615
41337	PDSS1P1	0.423698
41338	PDSS1P2	0.474926
41339	PDSS2	0.429235333
41340	PDX1	0.598561
41341	PDXDC1	0.491296
41342	PDXDC2P	0.479527167
41343	PDXDC2P-NPIPB14P	0.474199
41344	PDXK	0.581630526
41345	PDXP	0.6155245
41346	PDYN	0.490969333
41347	PDYN-AS1	0.561598
41348	PDZD11	0.5074075
41349	PDZD2	0.497533
41350	PDZD3	0.590855071
41351	PDZD4	0.630097444
41352	PDZD7	0.6142335
41353	PDZD8	0.4399115
41354	PDZD9	0.408911667
41355	PDZK1	0.440147429
41356	PDZK1IP1	0.58623225
41357	PDZK1P1	0.459041
41358	PDZPH1P	0.443982
41359	PDZRN3	0.538201083
41360	PDZRN3-AS1	0.462373
41361	PDZRN4	0.46003225
41362	PEA15	0.5354865
41363	PEAK1	0.43626725
41364	PEAR1	0.614882857
41365	PEBP1	0.530009
41366	PEBP1P1	0.605882
41367	PEBP1P2	0.573477
41368	PEBP1P3	0.572993
41369	PEBP4	0.602955
41370	PECAM1	0.484718333
41371	PECR	0.489407125
41372	PEF1	0.57497525
41373	PEG10	0.482077333
41374	PEG13	0.571555
41375	PEG3	0.4897677
41376	PELI1	0.538842
41377	PELI2	0.497849667
41378	PELI3	0.643935111
41379	PELO	0.514329
41380	PELP1	0.590749867
41381	PEMT	0.626950538
41382	PENK	0.534967222
41383	PEPD	0.555503615
41384	PER1	0.626280474
41385	PER2	0.549847
41386	PER3	0.441873556
41387	PERM1	0.647567333
41388	PERP	0.411888
41389	PES1	0.557677462
41390	PES1P1	0.559332
41391	PES1P2	0.53487
41392	PET100	0.538816
41393	PET117	0.461876
41394	PEX1	0.3834426
41395	PEX10	0.629734625
41396	PEX11A	0.5039862
41397	PEX11B	0.483214667
41398	PEX11G	0.640149
41399	PEX12	0.4665785
41400	PEX12P1	0.456107
41401	PEX13	0.435528
41402	PEX14	0.577391
41403	PEX16	0.623421455
41404	PEX19	0.503379667
41405	PEX2	0.428830167
41406	PEX26	0.5662952
41407	PEX3	0.385669333
41408	PEX5	0.57078895
41409	PEX5L	0.472797167
41410	PEX5L-AS1	0.430472
41411	PEX5L-AS2	0.430159
41412	PEX6	0.621442
41413	PEX7	0.507864333
41414	PF4	0.52649
41415	PF4V1	0.58046
41416	PFAS	0.59011725
41417	PFDN1	0.474402857
41418	PFDN2	0.509248
41419	PFDN4	0.435601
41420	PFDN5	0.5061719
41421	PFDN6	0.542598857
41422	PFKFB1	0.51012025
41423	PFKFB2	0.468129
41424	PFKFB3	0.594963737
41425	PFKFB4	0.550142733
41426	PFKL	0.643723917
41427	PFKM	0.521971375
41428	PFKP	0.579846167
41429	PFN1	0.604139667
41430	PFN1P1	0.560284
41431	PFN1P10	0.565749
41432	PFN1P11	0.51671
41433	PFN1P12	0.56367
41434	PFN1P2	0.478861
41435	PFN1P3	0.544776
41436	PFN1P4	0.534826
41437	PFN1P6	0.526316
41438	PFN1P8	0.532228
41439	PFN1P9	0.554273
41440	PFN2	0.467755765
41441	PFN3	0.713208
41442	PFN4	0.551147667
41443	PGA3	0.56275775
41444	PGA4	0.567248875
41445	PGA5	0.567679333
41446	PGAM1	0.546937
41447	PGAM1P1	0.534173
41448	PGAM1P10	0.53088
41449	PGAM1P11	0.530882
41450	PGAM1P12	0.548128
41451	PGAM1P13	0.477454
41452	PGAM1P2	0.531034
41453	PGAM1P3	0.497345
41454	PGAM1P4	0.532
41455	PGAM1P5	0.50327
41456	PGAM1P6	0.522088
41457	PGAM1P7	0.531886
41458	PGAM1P8	0.49927
41459	PGAM1P9	0.513907
41460	PGAM2	0.623104
41461	PGAM3P	0.531616
41462	PGAM4	0.556863
41463	PGAM4P1	0.493884
41464	PGAM4P2	0.457698
41465	PGAM5	0.5874525
41466	PGAM5P1	0.609337
41467	PGAP1	0.369002091
41468	PGAP2	0.571040622
41469	PGAP3	0.593404091
41470	PGBD1	0.450323
41471	PGBD2	0.466219333
41472	PGBD4	0.421809
41473	PGBD4P1	0.432432
41474	PGBD4P3	0.399312
41475	PGBD4P4	0.422512
41476	PGBD4P5	0.429577
41477	PGBD4P6	0.419672
41478	PGBD4P8	0.437722
41479	PGBD5	0.545696667
41480	PGC	0.562575
41481	PGCP1	0.523639
41482	PGD	0.5403295
41483	PGF	0.626061375
41484	PGGHG	0.640665
41485	PGGT1B	0.408832
41486	PGGT1BP1	0.438905
41487	PGGT1BP2	0.441634
41488	PGK1	0.4517324
41489	PGK1P2	0.499176
41490	PGK2	0.455643
41491	PGLS	0.6369785
41492	PGLYRP1	0.623611
41493	PGLYRP2	0.60513075
41494	PGLYRP3	0.563512
41495	PGLYRP4	0.529951
41496	PGM1	0.4862984
41497	PGM2	0.443944
41498	PGM2L1	0.5082275
41499	PGM3	0.4294162
41500	PGM5	0.481988857
41501	PGM5-AS1	0.420822
41502	PGM5P2	0.521161
41503	PGM5P3-AS1	0.465485429
41504	PGM5P4	0.667416
41505	PGM5P4-AS1	0.4746715
41506	PGP	0.579866
41507	PGPEP1	0.568478556
41508	PGPEP1L	0.567808333
41509	PGR	0.514398727
41510	PGR-AS1	0.5005495
41511	PGRMC1	0.439568
41512	PGRMC2	0.42012475
41513	PGS1	0.592167467
41514	PHACTR1	0.5165757
41515	PHACTR2	0.463322
41516	PHACTR2-AS1	0.454974
41517	PHACTR2P1	0.4675245
41518	PHACTR3	0.495652333
41519	PHACTR4	0.487927889
41520	PHAX	0.4128436
41521	PHB	0.529249733
41522	PHB2	0.580602
41523	PHB2P1	0.486517
41524	PHBP1	0.530941
41525	PHBP10	0.519133
41526	PHBP11	0.546354
41527	PHBP12	0.503083
41528	PHBP13	0.540789
41529	PHBP14	0.498638
41530	PHBP15	0.548872
41531	PHBP16	0.484211
41532	PHBP17	0.445471
41533	PHBP18	0.547355
41534	PHBP19	0.515915
41535	PHBP2	0.531017
41536	PHBP20	0.537897
41537	PHBP21	0.534629
41538	PHBP3	0.533578
41539	PHBP4	0.506571
41540	PHBP5	0.55599
41541	PHBP6	0.55598
41542	PHBP7	0.546683
41543	PHBP8	0.521379
41544	PHBP9	0.526061
41545	PHC1	0.548245286
41546	PHC1P1	0.562561
41547	PHC2	0.5969685
41548	PHC3	0.438230353
41549	PHEX	0.410051
41550	PHEX-AS1	0.425498
41551	PHF1	0.601819182
41552	PHF10	0.405484833
41553	PHF11	0.4347265
41554	PHF12	0.564652176
41555	PHF13	0.5841335
41556	PHF14	0.381916133
41557	PHF19	0.570437357
41558	PHF2	0.543692333
41559	PHF20	0.445858313
41560	PHF20L1	0.40298015
41561	PHF21A	0.473476048
41562	PHF21B	0.611722
41563	PHF23	0.563657231
41564	PHF24	0.56194825
41565	PHF2P2	0.5732985
41566	PHF3	0.404131333
41567	PHF5A	0.508025
41568	PHF5CP	0.467692
41569	PHF6	0.3836836
41570	PHF7	0.484827818
41571	PHF8	0.517950056
41572	PHGDH	0.557336882
41573	PHGR1	0.576646
41574	PHIP	0.3607775
41575	PHKA1	0.4569162
41576	PHKA1-AS1	0.424749
41577	PHKA1P1	0.491143
41578	PHKA2	0.539909125
41579	PHKA2-AS1	0.5296745
41580	PHKB	0.420970294
41581	PHKBP1	0.361353
41582	PHKG1	0.5625181
41583	PHKG1P1	0.594463
41584	PHKG1P2	0.636153
41585	PHKG1P4	0.618919
41586	PHKG2	0.564584636
41587	PHLDA1	0.431563667
41588	PHLDA2	0.631414
41589	PHLDA3	0.616824
41590	PHLDB1	0.591823179
41591	PHLDB2	0.426466444
41592	PHLDB3	0.650606333
41593	PHLPP1	0.466825286
41594	PHLPP2	0.463887571
41595	PHOSPHO1	0.645436714
41596	PHOSPHO2	0.418293125
41597	PHOX2A	0.657559
41598	PHOX2B	0.598579
41599	PHPT1	0.628447167
41600	PHRF1	0.632460833
41601	PHTF1	0.451836833
41602	PHTF2	0.376467583
41603	PHYH	0.467686143
41604	PHYHD1	0.580901923
41605	PHYHIP	0.6080246
41606	PHYHIPL	0.37736325
41607	PHYKPL	0.559947278
41608	PI15	0.369562
41609	PI16	0.604876667
41610	PI3	0.535529
41611	PI4K2A	0.53736
41612	PI4K2B	0.390395
41613	PI4KA	0.558961111
41614	PI4KAP1	0.579245125
41615	PI4KAP2	0.605009462
41616	PI4KB	0.547167538
41617	PIANP	0.630276333
41618	PIAS1	0.4363915
41619	PIAS2	0.41463375
41620	PIAS3	0.555897667
41621	PIAS4	0.609553333
41622	PIBF1	0.358897125
41623	PICALM	0.41842225
41624	PICART1	0.521911
41625	PICK1	0.583091
41626	PICSAR	0.613915
41627	PID1	0.506030167
41628	PIDD1	0.659545455
41629	PIEZO1	0.620328067
41630	PIEZO1P1	0.570776
41631	PIEZO1P2	0.502752
41632	PIEZO2	0.448566357
41633	PIF1	0.610137889
41634	PIFO	0.45287475
41635	PIGA	0.403316105
41636	PIGB	0.417935167
41637	PIGBOS1	0.492020333
41638	PIGC	0.422497571
41639	PIGCP1	0.480447
41640	PIGCP2	0.482635
41641	PIGF	0.431412857
41642	PIGFP1	0.382848
41643	PIGFP2	0.34255
41644	PIGFP3	0.354571
41645	PIGG	0.523839
41646	PIGH	0.51156275
41647	PIGHP1	0.520354
41648	PIGK	0.3677552
41649	PIGL	0.507946588
41650	PIGM	0.412827
41651	PIGN	0.397740412
41652	PIGO	0.567372875
41653	PIGP	0.427866375
41654	PIGPP2	0.399563
41655	PIGPP3	0.387952
41656	PIGPP4	0.368078
41657	PIGQ	0.6485746
41658	PIGQP1	0.588372
41659	PIGR	0.507949667
41660	PIGS	0.558233867
41661	PIGT	0.556229778
41662	PIGU	0.4655055
41663	PIGUP1	0.471287
41664	PIGV	0.546706333
41665	PIGW	0.424227333
41666	PIGX	0.473431455
41667	PIGY	0.442396
41668	PIGZ	0.63587175
41669	PIH1D1	0.575557
41670	PIH1D2	0.408085375
41671	PIH1D3	0.376348
41672	PIK3AP1	0.501710833
41673	PIK3C2A	0.4361042
41674	PIK3C2B	0.568875875
41675	PIK3C2G	0.383916
41676	PIK3C3	0.403687
41677	PIK3CA	0.410506
41678	PIK3CB	0.411764714
41679	PIK3CD	0.5889515
41680	PIK3CD-AS1	0.55458
41681	PIK3CD-AS2	0.559105
41682	PIK3CDP1	0.561822
41683	PIK3CG	0.4281264
41684	PIK3IP1	0.557618167
41685	PIK3IP1-AS1	0.4549805
41686	PIK3R1	0.3996925
41687	PIK3R2	0.65337575
41688	PIK3R3	0.451914143
41689	PIK3R4	0.433337375
41690	PIK3R5	0.5971805
41691	PIK3R6	0.5892845
41692	PIKFYVE	0.455727333
41693	PILRA	0.559988571
41694	PILRB	0.600520692
41695	PIM1	0.556983
41696	PIM2	0.542539
41697	PIM3	0.721957
41698	PIMREG	0.592207444
41699	PIN1	0.615073545
41700	PIN1P1	0.623656
41701	PIN4	0.44556
41702	PIN4P1	0.457071
41703	Pinc	0.461039
41704	PINCR	0.394973
41705	PINK1	0.547444
41706	PINK1-AS	0.510241
41707	PINLYP	0.523492286
41708	PINX1	0.482527875
41709	PIP	0.447863
41710	PIP4K2A	0.441973625
41711	PIP4K2B	0.54903325
41712	PIP4K2C	0.524561375
41713	PIP5K1A	0.488613588
41714	PIP5K1B	0.4439125
41715	PIP5K1C	0.654339875
41716	PIP5K1P1	0.48913
41717	PIP5K1P2	0.497321
41718	PIP5KL1	0.63427675
41719	PIPOX	0.5286393
41720	PIPSL	0.497087
41721	PIR	0.461514333
41722	PIRT	0.512336
41723	PISD	0.596857
41724	PISRT1	0.366035
41725	PITHD1	0.461824
41726	PITPNA	0.518436182
41727	PITPNA-AS1	0.49262
41728	PITPNB	0.413379364
41729	PITPNC1	0.444213714
41730	PITPNM1	0.6417435
41731	PITPNM2	0.575729333
41732	PITPNM2-AS1	0.548
41733	PITPNM3	0.5839158
41734	PITRM1	0.502453455
41735	PITRM1-AS1	0.499834667
41736	PITX1	0.682902667
41737	PITX2	0.522909462
41738	PITX3	0.6940785
41739	PIWIL1	0.477988125
41740	PIWIL2	0.4875806
41741	PIWIL3	0.4426334
41742	PIWIL4	0.4381536
41743	PJA1	0.493521
41744	PJA2	0.417371
41745	PKD1	0.655083375
41746	PKD1L1	0.5012925
41747	PKD1L2	0.553698333
41748	PKD1L3	0.475476
41749	PKD1P1	0.667597
41750	PKD1P5	0.663170667
41751	PKD1P6	0.661417667
41752	PKD1P6-NPIPP1	0.5487615
41753	PKD2	0.463504857
41754	PKD2L1	0.53121375
41755	PKD2L2	0.379933286
41756	PKDCC	0.610943
41757	PKDREJ	0.476017
41758	PKHD1	0.464067
41759	PKHD1L1	0.40049175
41760	PKIA	0.401351
41761	PKIA-AS1	0.401852
41762	PKIB	0.415122333
41763	PKIG	0.55439425
41764	PKLR	0.607084333
41765	PKM	0.55672584
41766	PKMP1	0.54629
41767	PKMP2	0.534884
41768	PKMP3	0.492308
41769	PKMP4	0.578431
41770	PKMP5	0.53654
41771	PKMYT1	0.65969095
41772	PKN1	0.6634364
41773	PKN2	0.395777833
41774	PKN2-AS1	0.386474
41775	PKN3	0.627225667
41776	PKNOX1	0.475787273
41777	PKNOX2	0.573124643
41778	PKNOX2-AS1	0.622867
41779	PKP1	0.5473368
41780	PKP2	0.445279286
41781	PKP3	0.684723364
41782	PKP4	0.513729333
41783	PKP4-AS1	0.501124
41784	PKP4P1	0.452734
41785	PLA1A	0.488715167
41786	PLA2G10	0.600385
41787	PLA2G12A	0.4675795
41788	PLA2G12AP1	0.501761
41789	PLA2G12AP2	0.492424
41790	PLA2G12B	0.496454
41791	PLA2G15	0.588998167
41792	PLA2G16	0.5273385
41793	PLA2G1B	0.519431667
41794	PLA2G2A	0.536665
41795	PLA2G2C	0.537220667
41796	PLA2G2D	0.5555085
41797	PLA2G2E	0.580892
41798	PLA2G2F	0.588587
41799	PLA2G3	0.587319
41800	PLA2G4A	0.389248
41801	PLA2G4B	0.6070845
41802	PLA2G4C	0.531252167
41803	PLA2G4C-AS1	0.563463333
41804	PLA2G4D	0.564040333
41805	PLA2G4E	0.531566333
41806	PLA2G4E-AS1	0.499
41807	PLA2G4F	0.595071143
41808	PLA2G5	0.531435125
41809	PLA2G6	0.598477679
41810	PLA2G7	0.412701
41811	PLA2R1	0.416023333
41812	PLAA	0.413385714
41813	PLAC1	0.45278675
41814	PLAC4	0.498389
41815	PLAC8	0.423993
41816	PLAC8L1	0.4972465
41817	PLAC9	0.60510725
41818	PLAC9P1	0.619513667
41819	PLAG1	0.4509478
41820	PLAGL1	0.502844
41821	PLAGL2	0.514461
41822	PLAT	0.5479625
41823	PLAU	0.5494868
41824	PLAUR	0.558544813
41825	PLB1	0.53838775
41826	PLBD1	0.46851525
41827	PLBD1-AS1	0.542148
41828	PLBD2	0.57535225
41829	PLCB1	0.424660824
41830	PLCB1-IT1	0.3710465
41831	PLCB2	0.568792933
